t,strain,damage,stress,temperature
647.0,3.9082258952831914e-21,7.293325246565839e-46,186.13139491279992,877.3926941900974
648.0,3.9077902114977344e-21,5.139709128398268e-46,186.13139491279992,877.3926941900974
649.0,3.404580128974541e-21,5.345826660819521e-46,186.13139491279992,877.3926941900974
650.0,3.567557632160961e-21,6.732467997974988e-46,186.13139491279992,877.3926941900974
651.0,3.945988366145065e-21,5.550422697906248e-46,186.13139491279992,877.3926941900974
652.0,3.8015676064317576e-21,8.787565203246026e-46,186.13139491279992,877.3926941900974
653.0,3.080415258041812e-21,6.1134489567839726e-46,186.13139491279992,877.3926941900974
654.0,3.803290704313621e-21,6.613969035428259e-46,186.13139491279992,877.3926941900974
655.0,3.8434787512591634e-21,6.666400228447921e-46,186.13139491279992,877.3926941900974
656.0,3.529235639734969e-21,6.2452840407362205e-46,186.13139491279992,877.3926941900974
657.0,3.2968570093399463e-21,1.0746212039659178e-45,186.13139491279992,877.3926941900974
658.0,3.1946666853299786e-21,4.081833908673466e-46,186.13139491279992,877.3926941900974
659.0,3.4063008838803575e-21,3.4207021525798143e-46,186.13139491279992,877.3926941900974
660.0,3.655539042352834e-21,7.807569468732513e-46,186.13139491279992,877.3926941900974
661.0,3.645038094197236e-21,7.901794842776496e-46,186.13139491279992,877.3926941900974
662.0,3.658776448246494e-21,5.391391611322313e-46,186.13139491279992,877.3926941900974
663.0,3.1146432580519695e-21,9.909817757414643e-46,186.13139491279992,877.3926941900974
664.0,3.461212034182568e-21,7.329919307057438e-46,186.13139491279992,877.3926941900974
665.0,3.493575833790958e-21,7.210450295307823e-46,186.13139491279992,877.3926941900974
666.0,3.599353826604579e-21,5.1882697120942944e-46,186.13139491279992,877.3926941900974
667.0,3.5583451695395374e-21,5.438914610117507e-46,186.13139491279992,877.3926941900974
668.0,3.91946807641263e-21,4.275800203909862e-46,186.13139491279992,877.3926941900974
669.0,4.2442546613522025e-21,9.417506081418981e-46,186.13139491279992,877.3926941900974
670.0,3.65202767000975e-21,6.2539707042751285e-46,186.13139491279992,877.3926941900974
671.0,3.1359248673522324e-21,6.982811339990686e-46,186.13139491279992,877.3926941900974
672.0,3.680684851032526e-21,8.21002800464274e-46,186.13139491279992,877.3926941900974
673.0,3.7669157178562155e-21,6.278280938687249e-46,186.13139491279992,877.3926941900974
674.0,3.890357626615557e-21,8.424490685333235e-46,186.13139491279992,877.3926941900974
675.0,4.17326936698881e-21,7.507485872765821e-46,186.13139491279992,877.3926941900974
676.0,3.573825664693818e-21,1.4118515674405507e-45,186.13139491279992,877.3926941900974
677.0,4.453065139452721e-21,4.6219978013584605e-46,186.13139491279992,877.3926941900974
678.0,3.528750827789858e-21,6.798432376650742e-46,186.13139491279992,877.3926941900974
679.0,4.189631836040816e-21,8.155811119736013e-46,186.13139491279992,877.3926941900974
680.0,3.694879626661236e-21,1.1275699090348336e-45,186.13139491279992,877.3926941900974
681.0,3.6054125527711914e-21,6.870074837662391e-46,186.13139491279992,877.3926941900974
682.0,3.3514816982184665e-21,9.113058135692478e-46,186.13139491279992,877.3926941900974
683.0,3.419265396071838e-21,8.69347467170043e-46,186.13139491279992,877.3926941900974
684.0,3.415945864664803e-21,6.180454253911192e-46,186.13139491279992,877.3926941900974
685.0,3.796055218123768e-21,8.946113204823982e-46,186.13139491279992,877.3926941900974
686.0,4.2281438516098345e-21,9.796940171849076e-46,186.13139491279992,877.3926941900974
687.0,3.693945516606092e-21,7.960798529049542e-46,186.13139491279992,877.3926941900974
688.0,3.4493512250245124e-21,5.608899398141078e-46,186.13139491279992,877.3926941900974
689.0,3.7055827716266315e-21,9.254130098560874e-46,186.13139491279992,877.3926941900974
690.0,4.058649712070318e-21,9.069846782659656e-46,186.13139491279992,877.3926941900974
691.0,4.1516968184080025e-21,4.856918775366114e-46,186.13139491279992,877.3926941900974
692.0,3.881961846795075e-21,8.438518158749292e-46,186.13139491279992,877.3926941900974
693.0,3.665329480655621e-21,7.881228096877512e-46,186.13139491279992,877.3926941900974
694.0,4.287018000595689e-21,4.089162938400417e-46,186.13139491279992,877.3926941900974
695.0,3.5448734360981425e-21,3.829272235821261e-46,186.13139491279992,877.3926941900974
696.0,4.294443996977463e-21,6.639650459477299e-46,186.13139491279992,877.3926941900974
697.0,4.105510017848351e-21,6.28906868714255e-46,186.13139491279992,877.3926941900974
698.0,3.438551179228952e-21,5.554782306728621e-46,186.13139491279992,877.3926941900974
699.0,4.3278641498089195e-21,8.020473291389119e-46,186.13139491279992,877.3926941900974
700.0,4.537440079728758e-21,9.534325452985835e-46,186.13139491279992,877.3926941900974
701.0,3.957726560524869e-21,2.2087515685450245e-46,186.13139491279992,877.3926941900974
702.0,3.3554311238264624e-21,8.691325337066804e-46,186.13139491279992,877.3926941900974
703.0,3.2015065056119832e-21,9.838326216667087e-46,186.13139491279992,877.3926941900974
704.0,4.002409292551321e-21,8.74575831842289e-46,186.13139491279992,877.3926941900974
705.0,3.362283222831986e-21,8.561075733461303e-46,186.13139491279992,877.3926941900974
706.0,3.737781656891969e-21,5.7917343339434324e-46,186.13139491279992,877.3926941900974
707.0,3.777931226598853e-21,6.7159054807544e-46,186.13139491279992,877.3926941900974
708.0,3.940594830649742e-21,1.010008719070147e-45,186.13139491279992,877.3926941900974
709.0,4.067759251085647e-21,1.0258827130156759e-45,186.13139491279992,877.3926941900974
710.0,3.516860903538493e-21,7.523609011307939e-46,186.13139491279992,877.3926941900974
711.0,3.8808823564458984e-21,6.21203739483418e-46,186.13139491279992,877.3926941900974
712.0,3.742133465870954e-21,3.5600907739328086e-46,186.13139491279992,877.3926941900974
713.0,4.02123311260297e-21,4.994953447706176e-46,186.13139491279992,877.3926941900974
714.0,3.963138654453208e-21,7.607733944571217e-46,186.13139491279992,877.3926941900974
715.0,3.937671364952833e-21,5.9043082939415174e-46,186.13139491279992,877.3926941900974
716.0,3.8983724985693094e-21,9.575743556445783e-46,186.13139491279992,877.3926941900974
717.0,4.3421225838815214e-21,4.736464872921477e-46,186.13139491279992,877.3926941900974
718.0,3.7915311495684824e-21,7.57408262650944e-46,186.13139491279992,877.3926941900974
719.0,3.86983269587592e-21,7.444423639986214e-46,186.13139491279992,877.3926941900974
720.0,4.036244705863181e-21,1.2373559792106274e-45,186.13139491279992,877.3926941900974
721.0,4.243321488650969e-21,6.248664582062891e-46,186.13139491279992,877.3926941900974
722.0,3.560795919535467e-21,7.085933354809084e-46,186.13139491279992,877.3926941900974
723.0,4.1627205342781774e-21,4.9820581255319086e-46,186.13139491279992,877.3926941900974
724.0,3.6833382382041136e-21,8.972115220809857e-46,186.13139491279992,877.3926941900974
725.0,3.849254551475938e-21,8.10023566140296e-46,186.13139491279992,877.3926941900974
726.0,3.995055990632098e-21,7.343206123878296e-46,186.13139491279992,877.3926941900974
727.0,3.4285953153145455e-21,1.2076039624597573e-45,186.13139491279992,877.3926941900974
728.0,3.886298049032447e-21,9.471516851151757e-46,186.13139491279992,877.3926941900974
729.0,4.191941831669403e-21,7.682807208466435e-46,186.13139491279992,877.3926941900974
730.0,4.2976086058830854e-21,7.636337592892824e-46,186.13139491279992,877.3926941900974
731.0,4.1986186558900556e-21,1.0762301682989728e-45,186.13139491279992,877.3926941900974
732.0,4.281919197217831e-21,1.0097675446271462e-45,186.13139491279992,877.3926941900974
733.0,3.2302520002093854e-21,8.769507060456147e-46,186.13139491279992,877.3926941900974
734.0,4.344789704496248e-21,1.2131294216583662e-45,186.13139491279992,877.3926941900974
735.0,4.2101784540971025e-21,9.270726289588102e-46,186.13139491279992,877.3926941900974
736.0,3.863438348672538e-21,6.704383083808088e-46,186.13139491279992,877.3926941900974
737.0,4.261125914639456e-21,1.1423395596407253e-45,186.13139491279992,877.3926941900974
738.0,4.47432863990993e-21,7.852818122501126e-46,186.13139491279992,877.3926941900974
739.0,4.439827147800114e-21,8.232120656059723e-46,186.13139491279992,877.3926941900974
740.0,3.883405665670673e-21,9.43537592513735e-46,186.13139491279992,877.3926941900974
741.0,3.4326018091251286e-21,1.0895697780426143e-45,186.13139491279992,877.3926941900974
742.0,3.861144308685398e-21,6.644463599351245e-46,186.13139491279992,877.3926941900974
743.0,4.289780744571944e-21,1.0108011868624563e-45,186.13139491279992,877.3926941900974
744.0,4.4855515517781345e-21,8.871406056141445e-46,186.13139491279992,877.3926941900974
745.0,4.205916163644115e-21,7.443119312097713e-46,186.13139491279992,877.3926941900974
746.0,4.3859200034683236e-21,7.570730983142872e-46,186.13139491279992,877.3926941900974
747.0,3.913768112354403e-21,7.600436905338763e-46,186.13139491279992,877.3926941900974
748.0,4.17816420272393e-21,1.1586107516906464e-45,186.13139491279992,877.3926941900974
749.0,4.688546318573326e-21,7.687843574629417e-46,186.13139491279992,877.3926941900974
750.0,4.216315722533938e-21,8.672605142460539e-46,186.13139491279992,877.3926941900974
751.0,3.9627644523288665e-21,9.278057642464255e-46,186.13139491279992,877.3926941900974
752.0,3.8208249970132745e-21,1.1264911400618252e-45,186.13139491279992,877.3926941900974
753.0,4.188084078030093e-21,9.759763739259744e-46,186.13139491279992,877.3926941900974
754.0,3.980408968990207e-21,8.894388328943409e-46,186.13139491279992,877.3926941900974
755.0,4.005756038615966e-21,1.0003117357441175e-45,186.13139491279992,877.3926941900974
756.0,4.0060987339454685e-21,1.0468170883829645e-45,186.13139491279992,877.3926941900974
757.0,3.932037691860857e-21,9.168265597464127e-46,186.13139491279992,877.3926941900974
758.0,3.856836913434196e-21,6.746944823264662e-46,186.13139491279992,877.3926941900974
759.0,3.7443001575905564e-21,7.33451201238889e-46,186.13139491279992,877.3926941900974
760.0,4.3703610908052724e-21,6.990978102795539e-46,186.13139491279992,877.3926941900974
761.0,4.408477031277103e-21,1.2587785949426102e-45,186.13139491279992,877.3926941900974
762.0,4.2799351137215335e-21,8.312679150180501e-46,186.13139491279992,877.3926941900974
763.0,4.039358698772685e-21,6.501229529881903e-46,186.13139491279992,877.3926941900974
764.0,4.27940648486411e-21,1.15401467298642e-45,186.13139491279992,877.3926941900974
765.0,4.074307789983792e-21,1.0849645297437208e-45,186.13139491279992,877.3926941900974
766.0,4.426491629762155e-21,6.431265553385456e-46,186.13139491279992,877.3926941900974
767.0,4.366112963987806e-21,1.3677867402608763e-45,186.13139491279992,877.3926941900974
768.0,4.605810556342425e-21,1.4317056541634042e-45,186.13139491279992,877.3926941900974
769.0,4.145201907633267e-21,7.213107705361032e-46,186.13139491279992,877.3926941900974
770.0,4.092086180287713e-21,1.0990067369989511e-45,186.13139491279992,877.3926941900974
771.0,4.360554656243103e-21,6.954175393045056e-46,186.13139491279992,877.3926941900974
772.0,4.369079640059943e-21,7.411041274156406e-46,186.13139491279992,877.3926941900974
773.0,4.370441244255575e-21,8.541449026227311e-46,186.13139491279992,877.3926941900974
774.0,4.137819102311922e-21,6.718598542027499e-46,186.13139491279992,877.3926941900974
775.0,4.214782025501687e-21,1.271416242790664e-45,186.13139491279992,877.3926941900974
776.0,4.347349656164178e-21,9.469613365074251e-46,186.13139491279992,877.3926941900974
777.0,3.806621925333592e-21,1.0375568560244343e-45,186.13139491279992,877.3926941900974
778.0,4.044784104029534e-21,1.0530036027264392e-45,186.13139491279992,877.3926941900974
779.0,4.5843674435673274e-21,6.601274224224817e-46,186.13139491279992,877.3926941900974
780.0,4.6762648551032515e-21,1.0877672119038787e-45,186.13139491279992,877.3926941900974
781.0,4.719539479932471e-21,8.982938721537315e-46,186.13139491279992,877.3926941900974
782.0,4.489976214787355e-21,9.181400959102068e-46,186.13139491279992,877.3926941900974
783.0,3.656024764211944e-21,1.1370744987042442e-45,186.13139491279992,877.3926941900974
784.0,4.41970167871203e-21,1.1487576337374376e-45,186.13139491279992,877.3926941900974
785.0,4.339741608173623e-21,1.0788353354324276e-45,186.13139491279992,877.3926941900974
786.0,4.426267967086435e-21,7.88917664562089e-46,186.13139491279992,877.3926941900974
787.0,4.923623891130508e-21,8.993607308787467e-46,186.13139491279992,877.3926941900974
788.0,3.6875499273049884e-21,1.2297755509452515e-45,186.13139491279992,877.3926941900974
789.0,4.776221662992706e-21,8.264283071332294e-46,186.13139491279992,877.3926941900974
790.0,4.4678629370255375e-21,1.1906361518552495e-45,186.13139491279992,877.3926941900974
791.0,4.190397458527795e-21,9.564716941353178e-46,186.13139491279992,877.3926941900974
792.0,4.723125385738552e-21,9.853666008759927e-46,186.13139491279992,877.3926941900974
793.0,4.569510047847091e-21,1.3633483122175008e-45,186.13139491279992,877.3926941900974
794.0,4.94902920398067e-21,8.511282349539523e-46,186.13139491279992,877.3926941900974
795.0,4.6600908569074485e-21,1.0124545001368157e-45,186.13139491279992,877.3926941900974
796.0,4.460358209859784e-21,9.353134589170746e-46,186.13139491279992,877.3926941900974
797.0,4.707456145049719e-21,1.3464187700690668e-45,186.13139491279992,877.3926941900974
798.0,4.814268711065889e-21,1.2134661938968237e-45,186.13139491279992,877.3926941900974
799.0,4.710890074594673e-21,7.63025903192769e-46,186.13139491279992,877.3926941900974
800.0,4.863036711181797e-21,1.3036695036966726e-45,186.13139491279992,877.3926941900974
801.0,4.22542215946946e-21,1.0308072179191127e-45,186.13139491279992,877.3926941900974
802.0,4.321621411928364e-21,9.02245465538819e-46,186.13139491279992,877.3926941900974
803.0,5.3731083966825495e-21,1.1506899185132168e-45,186.13139491279992,877.3926941900974
804.0,4.631794779227154e-21,8.962679206497354e-46,186.13139491279992,877.3926941900974
805.0,4.5991155130312894e-21,8.31644056088719e-46,186.13139491279992,877.3926941900974
806.0,4.638108634134355e-21,8.439616983674734e-46,186.13139491279992,877.3926941900974
807.0,4.609894089330086e-21,1.1703175729991667e-45,186.13139491279992,877.3926941900974
808.0,4.7955717012053885e-21,1.2413907662183948e-45,186.13139491279992,877.3926941900974
809.0,4.599185131662369e-21,1.3071547167434377e-45,186.13139491279992,877.3926941900974
810.0,4.6782654257943365e-21,1.1970225260176632e-45,186.13139491279992,877.3926941900974
811.0,4.260072275185217e-21,1.014234271869826e-45,186.13139491279992,877.3926941900974
812.0,4.7428443141505985e-21,7.51413219920423e-46,186.13139491279992,877.3926941900974
813.0,4.90471436278632e-21,8.785964966955098e-46,186.13139491279992,877.3926941900974
814.0,4.1889349165496296e-21,1.3976665286243733e-45,186.13139491279992,877.3926941900974
815.0,4.6345567439140204e-21,1.4477206273984698e-45,186.13139491279992,877.3926941900974
816.0,4.879000383865013e-21,1.3562440206361596e-45,186.13139491279992,877.3926941900974
817.0,4.577039406014529e-21,1.3199524786153486e-45,186.13139491279992,877.3926941900974
818.0,3.887403113372473e-21,7.703499553640995e-46,186.13139491279992,877.3926941900974
819.0,4.3660588107307875e-21,8.18111770053373e-46,186.13139491279992,877.3926941900974
820.0,4.801393663003021e-21,1.1156732532289313e-45,186.13139491279992,877.3926941900974
821.0,4.448676875172998e-21,1.2811105767279139e-45,186.13139491279992,877.3926941900974
822.0,4.7442123718676685e-21,8.090029161143408e-46,186.13139491279992,877.3926941900974
823.0,4.5227438423518e-21,1.0102350642983669e-45,186.13139491279992,877.3926941900974
824.0,4.460371695383274e-21,1.4002532823168352e-45,186.13139491279992,877.3926941900974
825.0,4.88538699198831e-21,1.160202285981886e-45,186.13139491279992,877.3926941900974
826.0,4.646666984761957e-21,1.1315005625371754e-45,186.13139491279992,877.3926941900974
827.0,4.2963273778918495e-21,1.3721667161236685e-45,186.13139491279992,877.3926941900974
828.0,4.993558015248719e-21,1.0357657602524738e-45,186.13139491279992,877.3926941900974
829.0,4.968552677673624e-21,1.0578450455402955e-45,186.13139491279992,877.3926941900974
830.0,4.109211227754658e-21,9.634518764414985e-46,186.13139491279992,877.3926941900974
831.0,4.326965888455154e-21,6.876525831337113e-46,186.13139491279992,877.3926941900974
832.0,5.623281435505154e-21,1.0498495042908138e-45,186.13139491279992,877.3926941900974
833.0,4.037849951152605e-21,1.1711008523274285e-45,186.13139491279992,877.3926941900974
834.0,5.1797354433181325e-21,8.326325184974068e-46,186.13139491279992,877.3926941900974
835.0,4.432597822311673e-21,1.1050914140632122e-45,186.13139491279992,877.3926941900974
836.0,4.845324035164653e-21,1.0993864169342489e-45,186.13139491279992,877.3926941900974
837.0,4.810431300992486e-21,1.2750874103075867e-45,186.13139491279992,877.3926941900974
838.0,4.9880207740693306e-21,8.42373208710937e-46,186.13139491279992,877.3926941900974
839.0,4.831794624160543e-21,8.338981575546885e-46,186.13139491279992,877.3926941900974
840.0,4.335105822918331e-21,1.4151171173184527e-45,186.13139491279992,877.3926941900974
841.0,4.9182457821221805e-21,1.0188555135294664e-45,186.13139491279992,877.3926941900974
842.0,5.086900050338857e-21,9.894433047676165e-46,186.13139491279992,877.3926941900974
843.0,4.570594500689831e-21,1.3833394994146374e-45,186.13139491279992,877.3926941900974
844.0,4.87242330678214e-21,1.0365189846193272e-45,186.13139491279992,877.3926941900974
845.0,4.298477458479892e-21,1.2578336038040344e-45,186.13139491279992,877.3926941900974
846.0,4.775933150005689e-21,1.0565410376816489e-45,186.13139491279992,877.3926941900974
847.0,4.7989679922443936e-21,1.1468109434273275e-45,186.13139491279992,877.3926941900974
848.0,5.230990778561849e-21,1.0697668383684126e-45,186.13139491279992,877.3926941900974
849.0,4.4774442719760374e-21,1.0670993977984725e-45,186.13139491279992,877.3926941900974
850.0,4.95630623880538e-21,9.341880497192819e-46,186.13139491279992,877.3926941900974
851.0,5.011441723999964e-21,1.14156090708334e-45,186.13139491279992,877.3926941900974
852.0,4.74114703773974e-21,6.320107961421241e-46,186.13139491279992,877.3926941900974
853.0,4.603817739976926e-21,1.0154896524837569e-45,186.13139491279992,877.3926941900974
854.0,4.221357043147166e-21,9.9979077278475e-46,186.13139491279992,877.3926941900974
855.0,5.2246017240293545e-21,9.92438455042941e-46,186.13139491279992,877.3926941900974
856.0,4.573059902731716e-21,1.3211286581637235e-45,186.13139491279992,877.3926941900974
857.0,5.011724572830977e-21,8.658789033282596e-46,186.13139491279992,877.3926941900974
858.0,4.842962371488819e-21,6.905921056925222e-46,186.13139491279992,877.3926941900974
859.0,4.882291682022715e-21,1.3417487771559173e-45,186.13139491279992,877.3926941900974
860.0,5.153317517846772e-21,1.2031251265044681e-45,186.13139491279992,877.3926941900974
861.0,5.2524356190291786e-21,1.1902211624213043e-45,186.13139491279992,877.3926941900974
862.0,5.202219493728111e-21,1.0120377362867497e-45,186.13139491279992,877.3926941900974
863.0,5.047092462628179e-21,1.0392699488504547e-45,186.13139491279992,877.3926941900974
864.0,4.382853372663647e-21,1.1806445786051984e-45,186.13139491279992,877.3926941900974
865.0,4.983393183840908e-21,1.094660458568148e-45,186.13139491279992,877.3926941900974
866.0,5.273485038473484e-21,1.3172093357379773e-45,186.13139491279992,877.3926941900974
867.0,4.925239813586651e-21,1.0184490062345335e-45,186.13139491279992,877.3926941900974
868.0,4.568632217373691e-21,1.1364700998955073e-45,186.13139491279992,877.3926941900974
869.0,4.5711719847909294e-21,1.24124642016987e-45,186.13139491279992,877.3926941900974
870.0,4.962801706697633e-21,1.0144764728773325e-45,186.13139491279992,877.3926941900974
871.0,4.577382756771196e-21,1.0853994126656464e-45,186.13139491279992,877.3926941900974
872.0,5.1981274871659126e-21,1.2467818358115561e-45,186.13139491279992,877.3926941900974
873.0,4.902581621331073e-21,9.789859661213715e-46,186.13139491279992,877.3926941900974
874.0,4.755028482085871e-21,1.2651105180479632e-45,186.13139491279992,877.3926941900974
875.0,5.192564661746091e-21,1.2797002029211954e-45,186.13139491279992,877.3926941900974
876.0,4.84475559150612e-21,1.332257986361333e-45,186.13139491279992,877.3926941900974
877.0,5.196237940535797e-21,1.50694214298894e-45,186.13139491279992,877.3926941900974
878.0,4.648266939111162e-21,1.4174003322108124e-45,186.13139491279992,877.3926941900974
879.0,5.212036336751073e-21,1.057338136712216e-45,186.13139491279992,877.3926941900974
880.0,4.6334832135861564e-21,1.0986040495691387e-45,186.13139491279992,877.3926941900974
881.0,4.943881840618252e-21,1.405980004975167e-45,186.13139491279992,877.3926941900974
882.0,5.1546933929130144e-21,1.145022551744053e-45,186.13139491279992,877.3926941900974
883.0,5.34076056743408e-21,1.2782186817702371e-45,186.13139491279992,877.3926941900974
884.0,4.819237609791453e-21,1.1925764776033323e-45,186.13139491279992,877.3926941900974
885.0,5.2488421599436036e-21,1.5194301971319246e-45,186.13139491279992,877.3926941900974
886.0,4.911447241073416e-21,1.5190069659633464e-45,186.13139491279992,877.3926941900974
887.0,4.883372647259834e-21,1.149285336343656e-45,186.13139491279992,877.3926941900974
888.0,4.8723237813114136e-21,1.2507173815970581e-45,186.13139491279992,877.3926941900974
889.0,4.999561884495961e-21,1.86674932149579e-45,186.13139491279992,877.3926941900974
890.0,4.841573156183531e-21,1.2022404266815482e-45,186.13139491279992,877.3926941900974
891.0,5.293002565902565e-21,1.0586505948397028e-45,186.13139491279992,877.3926941900974
892.0,4.978317977630221e-21,1.4297031157334637e-45,186.13139491279992,877.3926941900974
893.0,4.86511951649759e-21,1.1899569439814814e-45,186.13139491279992,877.3926941900974
894.0,5.167345509020171e-21,1.3310465380195717e-45,186.13139491279992,877.3926941900974
895.0,5.4017122202888876e-21,1.2939831488698832e-45,186.13139491279992,877.3926941900974
896.0,4.458062411865341e-21,1.2927146193427369e-45,186.13139491279992,877.3926941900974
897.0,5.083734145047955e-21,1.1113824191444961e-45,186.13139491279992,877.3926941900974
898.0,4.690194407768332e-21,1.5255592821339078e-45,186.13139491279992,877.3926941900974
899.0,5.436882644429232e-21,1.1057707579856154e-45,186.13139491279992,877.3926941900974
900.0,4.966728879904565e-21,1.405798221638033e-45,186.13139491279992,877.3926941900974
901.0,5.5733278543383496e-21,1.581707905267617e-45,186.13139491279992,877.3926941900974
902.0,4.837199543307613e-21,1.710703795849468e-45,186.13139491279992,877.3926941900974
903.0,4.8856405560918405e-21,1.2100302968238629e-45,186.13139491279992,877.3926941900974
904.0,4.474328302880102e-21,1.1284481227247189e-45,186.13139491279992,877.3926941900974
905.0,5.346489371878632e-21,8.502696203912308e-46,186.13139491279992,877.3926941900974
906.0,4.938480406207128e-21,1.3085212836541461e-45,186.13139491279992,877.3926941900974
907.0,4.569522536130239e-21,1.187618178733151e-45,186.13139491279992,877.3926941900974
908.0,4.566836490197928e-21,1.3651960123603521e-45,186.13139491279992,877.3926941900974
909.0,5.143270190862613e-21,1.48273475697796e-45,186.13139491279992,877.3926941900974
910.0,5.468833384350846e-21,1.3851288561948472e-45,186.13139491279992,877.3926941900974
911.0,5.156957070025849e-21,1.2383131583280588e-45,186.13139491279992,877.3926941900974
912.0,4.866469240565014e-21,1.2248602440281432e-45,186.13139491279992,877.3926941900974
913.0,5.232062708603495e-21,1.0280459018560331e-45,186.13139491279992,877.3926941900974
914.0,5.497075839121273e-21,1.3559929984244718e-45,186.13139491279992,877.3926941900974
915.0,5.523951563738125e-21,1.1813674087559958e-45,186.13139491279992,877.3926941900974
916.0,5.259001264014793e-21,1.3452584533969767e-45,186.13139491279992,877.3926941900974
917.0,4.527007515459471e-21,1.4019760952429332e-45,186.13139491279992,877.3926941900974
918.0,5.149513467029146e-21,1.2923965782503781e-45,186.13139491279992,877.3926941900974
919.0,4.798757150302496e-21,1.3499410910628847e-45,186.13139491279992,877.3926941900974
920.0,5.468932551209366e-21,1.1623639107189597e-45,186.13139491279992,877.3926941900974
921.0,4.65548906439171e-21,1.250762065713178e-45,186.13139491279992,877.3926941900974
922.0,5.38628772052981e-21,1.3447840682600553e-45,186.13139491279992,877.3926941900974
923.0,5.591666189683693e-21,1.1775734618502458e-45,186.13139491279992,877.3926941900974
924.0,5.09674631566277e-21,1.2218928079243858e-45,186.13139491279992,877.3926941900974
925.0,5.004306926056176e-21,1.2567210466384424e-45,186.13139491279992,877.3926941900974
926.0,5.349265368487573e-21,1.3112641188378074e-45,186.13139491279992,877.3926941900974
927.0,4.83399943980954e-21,1.3251978883492397e-45,186.13139491279992,877.3926941900974
928.0,5.256597930485634e-21,1.3264616621362431e-45,186.13139491279992,877.3926941900974
929.0,5.615964176957933e-21,1.553753122196066e-45,186.13139491279992,877.3926941900974
930.0,4.892102510644032e-21,1.4343850764692623e-45,186.13139491279992,877.3926941900974
931.0,5.109387099558896e-21,1.6961004247001893e-45,186.13139491279992,877.3926941900974
932.0,4.9114089370577236e-21,1.3918908993785477e-45,186.13139491279992,877.3926941900974
933.0,5.619034173070137e-21,1.3774872185101873e-45,186.13139491279992,877.3926941900974
934.0,5.896334034725283e-21,1.4696987271410523e-45,186.13139491279992,877.3926941900974
935.0,5.32657428292869e-21,1.459510467209284e-45,186.13139491279992,877.3926941900974
936.0,4.9600248536765055e-21,1.473840565483858e-45,186.13139491279992,877.3926941900974
937.0,5.154710918971787e-21,1.4440574420980428e-45,186.13139491279992,877.3926941900974
938.0,4.875457280184902e-21,1.1723989009582428e-45,186.13139491279992,877.3926941900974
939.0,5.080668627881368e-21,1.3543113606069739e-45,186.13139491279992,877.3926941900974
940.0,5.2222894855673455e-21,1.598083766311339e-45,186.13139491279992,877.3926941900974
941.0,5.4479072214101014e-21,1.3457649375441096e-45,186.13139491279992,877.3926941900974
942.0,5.051606684835377e-21,1.1916626857889167e-45,186.13139491279992,877.3926941900974
943.0,5.049340755125469e-21,1.2031091064613618e-45,186.13139491279992,877.3926941900974
944.0,5.5935091522592e-21,1.3813844090094723e-45,186.13139491279992,877.3926941900974
945.0,5.402525199032718e-21,1.431779263907465e-45,186.13139491279992,877.3926941900974
946.0,5.253398720816224e-21,1.714146616505451e-45,186.13139491279992,877.3926941900974
947.0,5.4838511372075e-21,9.508239273225246e-46,186.13139491279992,877.3926941900974
948.0,4.969431014930928e-21,1.4468603196395478e-45,186.13139491279992,877.3926941900974
949.0,5.9987984741946944e-21,1.3659867168546728e-45,186.13139491279992,877.3926941900974
950.0,5.415175656577676e-21,1.507663460353057e-45,186.13139491279992,877.3926941900974
951.0,5.1239860286558026e-21,1.3970158959792869e-45,186.13139491279992,877.3926941900974
952.0,5.366611791719922e-21,1.530075393305972e-45,186.13139491279992,877.3926941900974
953.0,5.0625349052444596e-21,1.5504477464267836e-45,186.13139491279992,877.3926941900974
954.0,5.780571672151023e-21,1.661460816192098e-45,186.13139491279992,877.3926941900974
955.0,5.1610722191467894e-21,1.5772825618290662e-45,186.13139491279992,877.3926941900974
956.0,5.647230328288204e-21,1.3145645066203041e-45,186.13139491279992,877.3926941900974
957.0,5.36442981091256e-21,1.2817911495108506e-45,186.13139491279992,877.3926941900974
958.0,5.4524007887458826e-21,1.7531596901116237e-45,186.13139491279992,877.3926941900974
959.0,5.161105659171039e-21,1.6856870507640626e-45,186.13139491279992,877.3926941900974
960.0,5.77737478867093e-21,1.316564918512028e-45,186.13139491279992,877.3926941900974
961.0,5.294876540880571e-21,1.662301245420469e-45,186.13139491279992,877.3926941900974
962.0,5.278874639674295e-21,1.679274020829925e-45,186.13139491279992,877.3926941900974
963.0,5.5205597577671135e-21,1.3644125145407938e-45,186.13139491279992,877.3926941900974
964.0,5.4988243763957766e-21,1.3664670266752021e-45,186.13139491279992,877.3926941900974
965.0,6.0869596740044944e-21,1.1859729295548874e-45,186.13139491279992,877.3926941900974
966.0,5.731138907655896e-21,1.392314751968929e-45,186.13139491279992,877.3926941900974
967.0,6.1151911877824055e-21,1.338002315080411e-45,186.13139491279992,877.3926941900974
968.0,6.090424627373054e-21,1.3342277155409851e-45,186.13139491279992,877.3926941900974
969.0,5.116975251012578e-21,1.7480237366837644e-45,186.13139491279992,877.3926941900974
970.0,5.498661549041905e-21,1.875022075379463e-45,186.13139491279992,877.3926941900974
971.0,5.275342245356378e-21,1.0992237193325664e-45,186.13139491279992,877.3926941900974
972.0,5.2708993792071904e-21,1.724493563018298e-45,186.13139491279992,877.3926941900974
973.0,5.7289001913048034e-21,1.5655072817869784e-45,186.13139491279992,877.3926941900974
