time,strain,stress,damage,applied_stress,temperature,strain_rate,damage_rate
232.4649298597194,5.453047444843605,149.45469525551565,0.04942324857526158,150,950,0.004282932700407027,0.00020183364605432658
234.46893787575146,5.461593533047133,149.45384064669528,0.049827550388161126,150,950,0.004246383519733277,0.00020165968577041254
236.47294589178355,5.470067018068989,149.45299329819312,0.05023150382885041,150,950,0.004210467670698437,0.0002014859702075024
238.4769539078156,5.47846915497378,149.45215308450264,0.0506351093869888,150,950,0.004175171044501713,0.00020131249860366046
240.48096192384767,5.486801170551962,149.4513198829448,0.05103836755070877,150,950,0.004140479532342978,0.00020113927019695284
242.48496993987973,5.495064263319844,149.450493573668,0.051441278806615864,150,950,0.004106379025422546,0.00020096628422543866
244.4889779559118,5.503259603519587,149.44967403964804,0.05184384363978868,150,950,0.004072855414939847,0.00020079353992717708
246.49298597194385,5.511388333119203,149.4488611666881,0.0522460625337789,150,950,0.0040398945920951945,0.00020062103654023937
248.4969939879759,5.519451565812553,149.44805484341876,0.052647935970611286,150,950,0.00400748244808824,0.00020044877330268641
250.501002004008,5.527450387019355,149.44725496129809,0.053049464430783656,150,950,0.003975604874118632,0.00020027674945257562
252.50501002004006,5.535385853885173,149.4464614146115,0.0534506483932669,150,950,0.003944247761386466,0.0002001049642279748
254.50901803607212,5.543258995281425,149.44567410047188,0.053851488335504995,150,950,0.003913397001091612,0.00019993341686694484
256.5130260521042,5.55107081180538,149.44489291881948,0.05425198473341498,150,950,0.0038830384844341648,0.0001997621066075518
258.51703406813624,5.558822275780159,149.444117772422,0.05465213806138696,150,950,0.003853158102613552,0.00019959103268785486
260.5210420841683,5.566514331254733,149.44334856687453,0.05505194879228413,150,950,0.0038237417468296453,0.00019942019434591486
262.52505010020036,5.574147894003925,149.44258521059962,0.055451417397442734,150,950,0.0037947753082825386,0.00019924959081980137
264.5290581162324,5.581723851528411,149.44182761484717,0.05585054434667211,150,950,0.0037662446781723258,0.00019907922134757526
266.5330661322645,5.589243063054716,149.44107569369453,0.056249330108254655,150,950,0.0037381357476986565,0.00019890908516729568
268.53707414829654,5.596706359535219,149.44032936404648,0.05664777514894584,150,950,0.0037104344080611806,0.00019873918151703043
270.5410821643286,5.604114543648147,149.4395885456352,0.05704587993397421,150,950,0.00368312655045977,0.0001985695096348352
272.5450901803607,5.611468389797583,149.43885316102026,0.05744364492704139,150,950,0.0036561980660949622,0.00019840006875878474
274.5490981963928,5.618768644113457,149.43812313558865,0.05784107059032205,150,950,0.0036296348461657413,0.00019823085812693125
276.55310621242484,5.626016024451554,149.43739839755486,0.05823815738446396,150,950,0.003603422781872423,0.00019806187697734082
278.5571142284569,5.633211220393506,149.43667887796065,0.05863490576858794,150,950,0.003577547764414879,0.00019789312454807605
280.56112224448896,5.640354893246803,149.43596451067532,0.05903131620028791,150,950,0.0035519956849929812,0.00019772460007720302
282.565130260521,5.647447676044781,149.43525523239552,0.05942738913563084,150,950,0.0035267533942868745,0.0001975563028305486
284.5691382765531,5.654490177392241,149.4345509822608,0.059823125029268065,150,950,0.003501930904476369,0.00019738823561221523
286.57314629258514,5.661483471253103,149.4338516528747,0.06021852434850544,150,950,0.0034776114265671065,0.00019722040035740143
288.5771543086172,5.668428499743212,149.4331571500257,0.06061358755575063,150,950,0.0034536774443207907,0.0001970527931897722
290.58116232464926,5.675325865819519,149.43246741341807,0.06100831510277307,150,950,0.0034300425977573656,0.00019688541121761632
292.5851703406813,5.682176165465687,149.43178238345345,0.06140270744039038,150,950,0.0034067034072060576,0.00019671825396598043
